"(0, 0)","(1, 0)","(2, 0)","(0, 1)","(1, 1)","(1, 2)","(2, 2)"
18.624153589611588,20.068121441808348,20.63857163563445,17.37398297390081,18.517605309922356,16.1365443699671,14.895924055320059
19.417767701699944,20.861735683843822,21.4321859192781,18.16759688307087,19.311219422010705,16.930157779561934,15.689536103967319
20.203445755496617,21.647413803547856,22.217864060085322,18.953274833949433,20.096897475807385,17.715835476701876,16.475213109998585
20.98126707076506,22.425235152243747,22.99568541948447,19.73109609701925,20.87471879107583,18.493656610922795,17.253033893327604
21.751310194187695,23.195278292620337,23.765728565289624,20.50113919396734,21.64476191449846,19.263699642452842,18.023076746729718
22.51365289718266,23.957621004214143,24.52807127963673,21.263481883534773,22.407104617493424,20.026042298811856,18.78541931267514
23.268372178628628,24.71234029002134,25.28279056684036,22.018201158170463,23.161823898939396,20.780761556592005,19.54013852456867
24.015544270040014,25.45951238364468,26.029962661171957,22.765373246127748,23.90899599035078,21.52793363599491,20.287310580685464
24.755244641947193,26.199212756673745,26.76966303456024,23.50507361628307,24.648696362257958,22.267634001809174,21.027010934683695
25.4875480108504,26.931516126145947,27.501966404214638,24.23737698429774,25.380999731161168,22.9999373676211,21.75931429450024
26.212528346427256,27.656496462011397,28.226946740172494,24.96235731942395,26.10598006673802,23.724917701629657,22.484294625466962
26.930258878832298,28.374226994562807,28.94467727277077,25.680087851600426,26.823710599143062,24.442648233239083,23.202025155533153
27.64081210600659,29.084780221811332,29.655230500043068,26.39064107865879,27.534263826317353,25.153201460009754,23.912578381520916
28.34425980095645,29.78822791679885,30.35867819504264,27.09408877354986,28.237711521267215,25.856649154754884,24.61602607586887
29.040673018980815,30.484641134842317,31.055091413092214,27.790501991544403,28.93412473929158,26.55306237267539,25.312439293587907
29.73012210483711,31.174090220708294,31.744540498961296,28.47995107738557,29.62357382514788,27.242511458479,26.00188837928932
30.412676699841015,31.85664481571711,32.42709509397169,29.162505672381805,30.30612842015178,27.925066053456188,26.684442974214658
31.088405748898015,32.532373864776595,33.10282414303197,29.83823472143491,30.98185746920878,28.600795102499625,27.36017202323181
31.75737750746602,33.20134562334587,33.77179590160165,30.507206480000953,31.65082922777679,29.269766861060766,28.029143781779602
32.41965954844916,33.863627664329655,34.43407794258563,31.169488520983087,32.313111268759926,29.932048902040417,28.691425822752493
33.075318769022886,34.51928688490369,35.089737163159775,31.825147741556293,32.96877048933365,30.587708122612362,29.347085043321005
33.72442139739106,35.16838951327204,35.73883979152818,32.474250369924235,33.617873117701826,31.236810750979654,29.99618767168655
34.36703299947567,35.81100111535673,36.381451393612906,33.11686197200871,34.26048471978644,31.879422353063802,30.638799273769827
35.003218485539485,36.4471866014206,37.01763687967678,33.75304745807245,34.89667020585025,32.5156078391274,31.274984759832957
